FMT	254	47	NKT1	QIffffffff	TimeUS	Cnt	IMUMin	IMUMax	EKFMin	EKFMax	AngMin	AngMax	VelMin	VelM
IMU	79622057	-0.01774211	0.05665687	0.01462176	-0.2622983	2.218108	-9.862988	0	0	31.23349	1	1	999	999
IMU	79662026	0.01548108	0.08075723	0.02063082	0.7118239	2.917658	-9.708579	0	0	31.23342	1	1	999	999
IMU	79702963	-0.1682197	0.09402873	0.02120229	-0.1577029	-3.627213	-9.754609	0	0	31.23188	1	1	999	999
IMU	79742145	-0.4739575	0.1362304	0.02441036	0.1719552	-0.1698478	-10.6004	0	0	31.22822	1	1	999	999
IMU	79782093	-0.5752654	0.1407319	0.03078983	-0.5787116	2.158463	-9.917969	0	0	31.22194	1	1	999	999
IMU	79822075	-0.4206981	0.1201215	0.0402841	-0.2183341	0.7541063	-8.99924	0	0	31.21451	1	1	999	999
IMU	79862107	-0.2563565	0.07970184	0.05787191	-0.5026506	-1.878527	-9.508855	0	0	31.20597	1	1	999	999
IMU	79902472	-0.1328456	0.1371772	0.06672856	-0.6082848	-3.089345	-9.595285	0	0	31.19603	1	1	999	999
IMU	79942109	-0.08346363	0.16897	0.08047041	-0.2554331	2.528179	-10.90702	0	0	31.18569	1	1	999	999
IMU	79982130	-0.03400966	0.2094577	0.09115381	1.068192	2.466401	-9.453863	0	0	31.17538	1	1	999	999
IMU	80022091	0.03712746	0.2194569	0.1030981	-0.014601	-0.8026344	-8.998591	0	0	31.16596	1	1	999	999
IMU	80062052	0.1034484	0.2252034	0.1150607	-1.391996	-3.677513	-10.39343	0	0	31.15716	1	1	999	999
IMU	80102481	0.1285116	0.2349769	0.1204208	-0.470103	2.737513	-10.50468	0	0	31.14889	1	1	999	999
IMU	80142347	0.1908527	0.2473431	0.1255216	1.389497	1.715324	-9.743902	0	0	31.14191	1	1	999	999
IMU	80182225	0.2668842	0.2274144	0.1331208	-1.149035	-3.096813	-9.129597	0	0	31.13552	1	1	999	999
IMU	80222300	0.284929	0.2102925	0.1385727	-0.993405	0.7294848	-11.36671	0	0	31.13012	1	1	999	999
IMU	80262366	0.2979204	0.171195	0.1435834	0.978734	0.2801273	-8.396174	0	0	31.12605	1	1	999	999
IMU	80302463	0.3231601	0.1398177	0.1442914	0.1659616	-1.665121	-9.683149	0	0	31.12234	1	1	999	999
IMU	80342272	0.3166783	0.09670281	0.1444569	0.2539045	2.060555	-9.812892	0	0	31.11907	1	1	999	999
IMU	80382259	0.3212315	0.05656025	0.1395497	0.8432271	1.823318	-9.502544	0	0	31.11575	1	1	999	999
IMU	80422211	0.3292988	0.01354441	0.1364396	-0.9676949	-3.028824	-10.09106	0	0	31.11251	1	1	999	999
IMU	80462249	0.280678	-0.01407641	0.1239127	0.7716454	2.925173	-9.114532	0	0	31.10979	1	1	999	999
IMU	80502645	0.252224	-0.03276771	0.1132274	-0.8867368	-2.304787	-10.4207	0	0	31.10667	1	1	999	999
IMU	80542112	0.2113945	-0.04440601	0.09981331	-1.226298	1.661021	-10.24655	0	0	31.1026	1	1	999	999
IMU	80582254	0.2037925	-0.06695805	0.08664934	1.230152	-0.686834	-9.577816	0	0	31.09878	1	1	999	999
IMU	80622228	0.1725677	-0.06721237	0.07351783	-1.057926	-0.09302181	-9.843719	0	0	31.09415	1	1	999	999
IMU	80662709	0.167171	-0.08524052	0.06013913	0.3905361	0.3306688	-9.510984	0	0	31.08849	1	1	999	999
IMU	80702393	0.1557326	-0.07577299	0.04592335	1.056153	-2.178184	-9.602981	0	0	31.08195	1	1	999	999
IMU	80742084	0.1060054	-0.09617667	0.03715435	-0.769734	2.376366	-10.45827	0	0	31.07596	1	1	999	999
IMU	80782059	0.1239769	-0.1136919	0.02950083	-0.5180092	-1.490148	-9.489368	0	0	31.07014	1	1	999	999
IMU	80822103	0.08260959	-0.08788559	0.02452353	1.099359	2.538954	-10.37005	0	0	31.06484	1	1	999	999
IMU	80862126	0.09629166	-0.07771901	0.02318497	-1.322018	-2.423597	-9.299917	0	0	31.06029	1	1	999	999
IMU	80902940	0.05611273	-0.06045195	0.01334411	1.321125	3.890539	-10.50465	0	0	31.0554	1	1	999	999
IMU	80942227	0.06078728	-0.0832734	0.009722439	0.4906977	-2.300766	-8.993546	0	0	31.05138	1	1	999	999
IMU	80982066	0.0398888	-0.07067583	0.01190024	-0.4936465	-1.607395	-10.92006	0	0	31.04825	1	1	999	999
IMU	81022031	0.006335364	-0.0517253	0.0192215	-0.6670081	1.94608	-9.473674	0	0	31.04554	1	1	999	999
IMU	81062096	-0.007902683	-0.01588441	0.01962844	1.301477	-0.406055	-11.25719	0	0	31.04372	1	1	999	999
IMU	81102405	-0.03313587	-0.03410229	0.02591193	-0.930555	0.0313471	-8.89499	0	0	31.04212	1	1	999	999
IMU	81142248	-0.02730498	-0.04025725	0.03015286	0.1691104	-0.196359	-10.93339	0	0	31.04055	1	1	999	999
IMU	81182065	-0.05538563	-0.02220212	0.03010063	1.181471	3.4194	-9.75966	0	0	31.03868	1	1	999	999
IMU	81222302	-0.07595541	-0.0218865	0.03914776	-1.254601	-3.535312	-10.32237	0	0	31.03797	1	1	999	999
IMU	81262382	-0.4128031	0.1684128	0.04723731	-0.3034055	2.249115	-9.821847	0	0	31.0376	1	1	999	999
IMU	81302726	-0.5907872	0.2401788	0.04745704	0.186583	-1.206215	-10.26934	0	0	31.03779	1	1	999	999
IMU	81342066	-0.5022211	0.1714555	0.04383468	0.2473725	1.870314	-9.586558	0	0	31.03775	1	1	999	999
IMU	81382245	-0.3142801	0.08460616	0.04750562	-0.9696622	-0.1376575	-9.118626	0	0	31.03691	1	1	999	999
IMU	81422070	-0.2066108	0.05171989	0.04197424	1.196405	-0.213866	-11.036	0	0	31.03778	1	1	999	999
IMU	81462205	0.06545974	-0.07280076	0.04627743	-0.7053437	3.295207	-9.813717	0	0	31.03697	1	1	999	999
IMU	81502444	0.2753613	-0.1778034	0.04521315	0.8588953	-3.330643	-9.007477	0	0	31.03465	1	1	999	999
IMU	81542069	0.2337593	-0.2248853	0.04493054	-0.8718858	2.167243	-11.3887	0	0	31.03159	1	1	999	999
IMU	81582236	0.157569	-0.2401373	0.03622372	0.8813154	-0.8300565	-8.71526	0	0	31.02797	1	1	999	999
IMU	81622107	-0.0332884	-0.1111542	0.02803277	-0.2901115	-0.4262561	-10.34112	0	0	31.02428	1	1	999	999
IMU	81662222	-0.424402	0.1028345	0.01038587	-0.3907365	-0.9783249	-9.883643	0	0	31.02081	1	1	999	999
IMU	81703636	-0.5165545	0.1544874	-0.01204518	1.066427	0.6698495	-9.887634	0	0	31.01686	1	1	999	999
IMU	81742103	-0.355756	0.08355235	-0.02626141	-0.8194196	-0.007373676	-9.670016	0	0	31.01362	1	1	999	999
IMU	81782346	-0.2024755	0.03376871	-0.04565798	0.8577585	-1.637305	-10.50385	0	0	31.00994	1	1	999	999
IMU	81822233	-0.1535276	0.002212742	-0.05930297	-0.4188344	2.853601	-10.09017	0	0	31.00463	1	1	999	999
IMU	81862232	-0.09494428	-0.06986883	-0.07401263	0.3941936	-2.898834	-8.70452	0	0	30.99692	1	1	999	999
IMU	81902468	-0.08961639	-0.1360597	-0.08643398	-0.2245815	0.9179512	-11.34967	0	0	30.98641	1	1	999	999
IMU	81942246	0.03891182	-0.2279197	-0.09826268	0.8143572	-1.821361	-8.160082	0	0	30.9744	1	1	999	999
IMU	81982229	0.4388636	-0.3157476	-0.09691309	-0.74929	-0.6145737	-10.81992	0	0	30.96066	1	1	999	999
IMU	82022246	0.5296975	-0.3443693	-0.1006902	0.5663845	-0.2495808	-10.54988	0	0	30.94643	1	1	999	999
IMU	82062219	0.0825979	-0.2231154	-0.1063315	0.3862041	-0.372264	-8.693723	0	0	30.93313	1	1	999	999
IMU	82102483	-0.3240118	-0.1475367	-0.1122654	-0.6803606	-1.629309	-10.88924	0	0	30.92107	1	1	999	999
IMU	82142310	-0.3318625	-0.1415312	-0.1158714	0.4399035	3.38884	-9.548131	0	0	30.91046	1	1	999	999
IMU	82182255	-0.1709978	-0.1951139	-0.1158901	-1.221543	-2.743345	-10.23025	0	0	30.90141	1	1	999	999
IMU	82222356	-0.1029073	-0.2283809	-0.1181925	0.5378456	2.893171	-10.16436	0	0	30.89336	1	1	999	999
IMU	82262382	-0.06056604	-0.2182299	-0.1129523	0.636513	-1.432126	-9.476779	0	0	30.88577	1	1	999	999
IMU	82302572	-0.04652048	-0.1730055	-0.1029947	-0.6694927	-2.350903	-9.335184	0	0	30.87676	1	1	999	999
IMU	82342121	-0.03735998	-0.09972276	-0.09659207	0.2469497	1.337564	-10.30211	0	0	30.86736	1	1	999	999
IMU	82382230	-0.01286073	-0.08054361	-0.09188992	0.8939305	0.1756186	-9.915119	0	0	30.85645	1	1	999	999
IMU	82422078	0.03234315	-0.05843176	-0.07702517	-0.7505463	-1.241542	-9.522765	0	0	30.84449	1	1	999	999
IMU	82462120	0.04324179	-0.04735339	-0.06379263	-0.3155602	-0.4081376	-10.11453	0	0	30.83212	1	1	999	999
IMU	82502495	0.03673438	-0.03136205	-0.05050541	0.7643763	1.139704	-9.645725	0	0	30.81956	1	1	999	999
IMU	82542053	0.05114093	-0.02155895	-0.03142242	-0.8838875	-2.126877	-9.451654	0	0	30.80722	1	1	999	999
IMU	82582237	0.03684399	-0.001974907	-0.01454046	0.2733463	1.204296	-10.7422	0	0	30.79664	1	1	999	999
IMU	82622246	0.0420807	0.004838395	0.0005453802	0.8035178	0.203034	-8.830435	0	0	30.78701	1	1	999	999
IMU	82662038	0.04821252	0.001506344	0.02519735	-1.029098	-1.783417	-9.56305	0	0	30.77808	1	1	999	999
IMU	82702842	0.02332361	0.01333077	0.03875041	0.3676807	0.9659374	-10.06914	0	0	30.77015	1	1	999	999
IMU	82742232	0.034524	0.0105056	0.05637691	-0.5165008	-0.2329788	-9.402742	0	0	30.76282	1	1	999	999
IMU	82782066	0.09975452	0.02045134	0.07420614	-1.195049	-0.4139457	-9.308639	0	0	30.75656	1	1	999	999
IMU	82822072	0.4600317	0.04351378	0.07969655	1.038168	-1.378654	-10.62823	0	0	30.75192	1	1	999	999
IMU	82862108	0.5966294	0.06551763	0.09699292	-0.5128861	3.321575	-10.03382	0	0	30.74837	1	1	999	999
IMU	82902407	0.4947811	0.09076989	0.1008724	0.07726546	-2.575745	-9.586405	0	0	30.74592	1	1	999	999
IMU	82942251	0.3059567	0.1153737	0.09974991	0.4248919	1.522723	-10.25986	0	0	30.74437	1	1	999	999
IMU	82982084	0.2237955	0.1042493	0.1028295	-0.5572013	0.2986094	-9.024139	0	0	30.74381	1	1	999	999
IMU	83022057	0.199021	0.08927368	0.1016839	-0.3332015	-1.384928	-10.67672	0	0	30.74336	1	1	999	999
IMU	83062107	0.134108	0.0962182	0.09955277	-0.2328976	1.376677	-9.506864	0	0	30.74379	1	1	999	999
IMU	83102373	0.11042	0.0788939	0.09836622	-0.200051	-0.9179648	-9.878233	0	0	30.74431	1	1	999	999
IMU	83142116	0.08170673	0.07163389	0.09342068	-0.1262217	-0.5637347	-9.967638	0	0	30.74457	1	1	999	999
IMU	83182066	0.0705028	0.05325841	0.09930272	-0.5583542	1.040586	-9.868894	0	0	30.74511	1	1	999	999
IMU	83222264	0.0616937	0.08800125	0.09257632	0.8508788	-1.412847	-9.709082	0	0	30.74521	1	1	999	999
IMU	83262563	0.02358724	0.07391427	0.09101321	-1.554717	1.704155	-10.30621	0	0	30.74512	1	1	999	999
IMU	83302643	0.03719893	0.08819798	0.07339465	0.3807822	-1.478188	-9.536705	0	0	30.7452	1	1	999	999
IMU	83342115	0.02104027	0.117604	0.05573868	0.08755353	1.355209	-10.22384	0	0	30.74515	1	1	999	999
IMU	83382030	0.03008993	0.1069293	0.03371893	-0.9388435	-1.254311	-9.660989	0	0	30.74519	1	1	999	999
IMU	83422245	-0.01679604	0.1322592	0.004510844	0.4511344	0.9430959	-9.558372	0	0	30.74567	1	1	999	999
IMU	83463071	-0.01125862	0.1288978	-0.01779634	-0.5541063	-0.05525217	-10.57635	0	0	30.74569	1	1	999	999
IMU	83502590	-0.03150059	0.1687125	-0.04669799	-0.2185648	0.4519896	-9.137652	0	0	30.7457	1	1	999	999
IMU	83542129	-0.03014314	0.1575339	-0.0713069	-1.29303	-0.7899513	-10.0333	0	0	30.74575	1	1	999	999
IMU	83582525	-0.0422093	0.1790004	-0.1042334	1.303016	1.062086	-9.727347	0	0	30.74574	1	1	999	999
IMU	83622218	-0.05134818	0.16473	-0.1219551	-1.448811	-1.025802	-9.798775	0	0	30.74568	1	1	999	999
IMU	83662224	-0.0702505	0.1955783	-0.1467344	0.3010048	0.4009084	-10.06398	0	0	30.74569	1	1	999	999
IMU	83702578	-0.09111324	0.2204422	-0.1626671	0.2947128	0.09708497	-9.9884	0	0	30.74569	1	1	999	999
IMU	83742103	-0.1034796	0.2339959	-0.1745753	-1.321526	-1.011545	-9.682864	0	0	30.74564	1	1	999	999
IMU	83782641	-0.1659074	0.2469831	-0.1850151	1.176385	1.506321	-10.74669	0	0	30.74648	1	1	999	999
IMU	83822223	-0.1796698	0.2286202	-0.1796116	-1.252887	-2.044551	-9.297	0	0	30.74703	1	1	999	999
IMU	83862270	-0.2356438	0.2172788	-0.1745895	0.3408096	-0.9965	-10.36521	0	0	30.74702	1	1	999	999
IMU	83902477	-0.2728656	0.191447	-0.1690916	0.994915	1.574799	-9.830596	0	0	30.74677	1	1	999	999
IMU	83942122	-0.2735272	0.1223392	-0.1523424	-1.264141	-1.077127	-9.608273	0	0	30.74688	1	1	999	999
IMU	83982127	-0.2947553	0.1015122	-0.1409268	0.9977462	-0.4437639	-9.961673	0	0	30.74677	1	1	999	999
IMU	84022229	-0.3066145	0.05395783	-0.1251088	0.4056669	1.200088	-10.48593	0	0	30.74688	1	1	999	999
IMU	84062116	-0.2766958	0.01337888	-0.1036145	-0.9007539	-0.1505158	-8.89632	0	0	30.74687	1	1	999	999
IMU	84102532	-0.2619732	-0.02186815	-0.0886377	0.5318497	-0.6908327	-10.0122	0	0	30.74579	1	1	999	999
IMU	84142237	-0.2655393	-0.06460035	-0.08044636	0.7705689	-0.6137514	-10.06487	0	0	30.74232	1	1	999	999
IMU	84182090	-0.2392433	-0.09820708	-0.061862	-0.7432741	1.17504	-9.330445	0	0	30.73748	1	1	999	999
IMU	84222312	-0.2073232	-0.1153951	-0.04920335	0.105322	-0.9255103	-9.204803	0	0	30.73137	1	1	999	999
IMU	84262398	-0.1903157	-0.126876	-0.04298008	0.1818592	-0.7657118	-10.4903	0	0	30.72276	1	1	999	999
IMU	84302505	-0.1608414	-0.1312733	-0.03467026	-0.3249903	-0.6276547	-9.551461	0	0	30.71176	1	1	999	999
IMU	84342245	-0.1194869	-0.1373535	-0.02154183	-0.2466238	0.1749209	-9.535549	0	0	30.70118	1	1	999	999
IMU	84382133	-0.08934845	-0.1050319	-0.01885273	0.6520433	-1.938097	-9.388293	0	0	30.68983	1	1	999	999
IMU	84422346	-0.06757988	-0.08300702	-0.01843924	0.557943	0.003303304	-11.07403	0	0	30.67852	1	1	999	999
IMU	84462087	-0.05205082	-0.06338392	-0.01126203	-0.4446211	0.5754276	-9.212215	0	0	30.66777	1	1	999	999
IMU	84502448	-0.02240209	-0.06318875	-0.006639386	0.04525956	-0.3324064	-10.25318	0	0	30.65773	1	1	999	999
IMU	84542119	-0.01286894	-0.04992447	-0.005464155	0.5946621	-0.6941645	-9.499964	0	0	30.64919	1	1	999	999
IMU	84582202	-0.01322943	-0.0397962	0.00314843	-0.232439	1.092578	-10.25304	0	0	30.64229	1	1	999	999
IMU	84622266	0.004399665	-0.05704328	0.007289614	-0.7682463	-0.520779	-8.807962	0	0	30.63676	1	1	999	999
IMU	84662347	0.01560315	-0.05211399	0.007029174	0.5087985	0.6834126	-10.66756	0	0	30.63294	1	1	999	999
IMU	84702434	0.02192913	-0.05371721	0.00730589	0.5990636	1.032665	-9.478548	0	0	30.62967	1	1	999	999
IMU	84742209	0.03506763	-0.05671782	0.01100757	0.7093537	0.1915052	-10.08428	0	0	30.627	1	1	999	999
IMU	84782042	0.03324372	-0.06819267	0.02069205	-0.8329843	-1.234373	-9.466413	0	0	30.6253	1	1	999	999
IMU	84822107	0.01364688	-0.05913992	0.02681784	0.9034474	2.147919	-10.52034	0	0	30.62426	1	1	999	999
IMU	84862230	0.02260183	-0.06057253	0.03161127	-0.005199462	-1.235532	-8.365057	0	0	30.62419	1	1	999	999
IMU	84902493	0.03652269	-0.05118507	0.03638937	-0.2537788	0.01568672	-11.34512	0	0	30.62466	1	1	999	999
IMU	84942252	0.01708454	-0.04643501	0.03811779	0.02132922	2.601146	-9.745844	0	0	30.62677	1	1	999	999
IMU	84982259	0.02270908	-0.06641286	0.04119176	1.13647	-0.1984502	-9.775	0	0	30.62954	1	1	999	999
IMU	85022217	0.02249423	-0.06221358	0.04393423	-0.4466068	-1.660089	-10.23331	0	0	30.63321	1	1	999	999
IMU	85062219	0.02246619	-0.06196539	0.04713828	-0.5594669	1.994511	-10.57226	0	0	30.63792	1	1	999	999
IMU	85102558	0.04002687	-0.04553447	0.04568736	0.3815737	-0.4278163	-8.929336	0	0	30.64323	1	1	999	999
IMU	85142315	0.01610058	-0.03669786	0.04632416	-0.1107749	1.938743	-10.66098	0	0	30.65044	1	1	999	999
IMU	85182563	0.01116494	-0.03623476	0.05061058	-0.5989637	1.800599	-9.352333	0	0	30.66024	1	1	999	999
IMU	85222291	0.001469525	-0.02482729	0.04690171	1.281931	0.4688268	-10.56186	0	0	30.67079	1	1	999	999
IMU	85262370	-0.005225813	-0.01715136	0.04379571	1.362614	2.620171	-10.08145	0	0	30.68356	1	1	999	999
IMU	85302481	0.03070035	-0.04337102	0.04890572	-1.56597	-3.25595	-9.642075	0	0	30.69608	1	1	999	999
IMU	85342260	0.01913096	-0.03410302	0.03974655	1.119128	3.468209	-10.0835	0	0	30.70783	1	1	999	999
IMU	85382221	0.03765151	-0.03555399	0.04056019	0.8634674	-1.169349	-9.144843	0	0	30.71903	1	1	999	999
IMU	85422220	0.04531673	-0.02864305	0.04150624	-1.028293	-1.311328	-10.16908	0	0	30.72851	1	1	999	999
IMU	85462124	0.04135272	-0.02721217	0.04585603	1.004956	1.264902	-9.797613	0	0	30.73658	1	1	999	999
IMU	85502640	0.02539445	-0.02953365	0.04281907	-0.09907852	-1.238179	-9.761485	0	0	30.74338	1	1	999	999
IMU	85542314	0.01611101	-0.01441875	0.04138545	0.1284108	1.54757	-9.925257	0	0	30.7499	1	1	999	999
IMU	85582109	0.04123937	-0.03635422	0.04927705	-0.686261	-0.01168932	-10.54871	0	0	30.75525	1	1	999	999
IMU	85622123	0.0256988	-0.03126929	0.05010955	0.5299634	0.4890719	-9.499308	0	0	30.75912	1	1	999	999
IMU	85662612	0.01686395	-0.02625261	0.06202456	0.1045022	-0.89981	-9.592299	0	0	30.76168	1	1	999	999
IMU	85702486	0.01806208	-0.005937087	0.07530809	-0.8993846	0.5345502	-10.01538	0	0	30.76334	1	1	999	999
IMU	85742117	0.023426	0.001134294	0.07866837	1.528875	1.056214	-9.783332	0	0	30.76411	1	1	999	999
IMU	85782088	0.04735029	0.01784021	0.08245476	0.1296393	-2.005828	-9.778292	0	0	30.76338	1	1	999	999
IMU	85822067	0.05223048	0.005215354	0.09155187	-0.6549624	1.729718	-10.30829	0	0	30.76234	1	1	999	999
IMU	85862067	0.08629906	0.0008838119	0.09257004	0.1777328	-0.8132514	-9.816833	0	0	30.76113	1	1	999	999
IMU	85902359	0.1548219	0.1129418	0.09619704	0.1731756	0.3648449	-9.591196	0	0	30.75923	1	1	999	999
IMU	85942209	0.3950524	0.2088276	0.1015733	-0.4963127	0.4124452	-10.12997	0	0	30.75724	1	1	999	999
IMU	85982239	0.7620848	0.16421	0.09955499	1.055473	1.136808	-8.978203	0	0	30.7554	1	1	999	999
IMU	86022617	0.8221197	-0.04019335	0.09859024	-1.104267	-0.9591788	-9.996362	0	0	30.7526	1	1	999	999
IMU	86062255	0.6173587	-0.1641099	0.07990757	1.15633	1.027085	-9.359571	0	0	30.74904	1	1	999	999
IMU	86102400	0.4067693	-0.2321324	0.0697725	-0.4567787	-0.800123	-10.58486	0	0	30.74505	1	1	999	999
IMU	86142208	0.2515727	-0.2637869	0.0623071	-0.191422	2.735238	-9.723678	0	0	30.74173	1	1	999	999
IMU	86182034	-0.02516931	-0.1285448	0.06445542	0.8657671	-0.4645149	-10.53543	0	0	30.73907	1	1	999	999
IMU	86222207	-0.4198862	-0.05007234	0.06643713	-0.04838499	-3.411783	-9.231017	0	0	30.7366	1	1	999	999
IMU	86262323	-0.4739375	-0.06562364	0.06443448	0.1993213	3.712555	-10.92739	0	0	30.73508	1	1	999	999
IMU	86302464	-0.3057727	-0.1144996	0.06212234	0.5824392	-2.462012	-9.060277	0	0	30.73367	1	1	999	999
IMU	86342325	-0.1812243	-0.1270583	0.05613083	-0.8105252	2.19156	-10.12776	0	0	30.7328	1	1	999	999
IMU	86382228	-0.0914454	-0.1385086	0.05607798	1.621912	-1.299372	-10.20565	0	0	30.73232	1	1	999	999
IMU	86422219	-0.09003875	-0.1319971	0.05219642	-0.6579727	2.014615	-10.35452	0	0	30.73256	1	1	999	999
IMU	86462209	-0.0463848	-0.132847	0.05185391	0.2306538	-2.047452	-9.937144	0	0	30.73245	1	1	999	999
IMU	86502515	-0.03541545	-0.1300125	0.04707292	0.7005617	2.039326	-9.648977	0	0	30.73242	1	1	999	999
IMU	86542034	-0.005464353	-0.1354776	0.05196893	-0.553823	-1.026525	-9.949787	0	0	30.73175	1	1	999	999
IMU	86582231	-0.03147224	-0.122325	0.04792584	0.7132986	0.3084593	-9.41728	0	0	30.7282	1	1	999	999
IMU	86622369	-0.02406443	-0.0839811	0.04715287	-1.231077	0.990144	-10.03433	0	0	30.72284	1	1	999	999
IMU	86662253	0.2804302	-0.04238583	0.04503375	0.807337	-3.286477	-9.827165	0	0	30.71789	1	1	999	999
IMU	86702467	0.5620984	-0.001943921	0.04189735	-1.329061	1.559305	-10.51863	0	0	30.71216	1	1	999	999
IMU	86742389	0.2926469	0.008319377	0.03080067	0.5444701	-2.533286	-9.089439	0	0	30.70613	1	1	999	999
IMU	86782625	-0.2052379	0.004694073	0.01761202	0.5699872	0.8361609	-9.388523	0	0	30.70135	1	1	999	999
IMU	86822118	-0.1265957	0.02533675	0.004799691	-0.739935	0.9676362	-10.10886	0	0	30.69835	1	1	999	999
IMU	86862215	0.1621156	0.04400694	-0.01154654	0.7152358	-0.9049187	-9.623642	0	0	30.69664	1	1	999	999
IMU	86902482	-0.1016849	0.04762493	-0.02606186	-1.286318	0.6789458	-9.95928	0	0	30.69667	1	1	999	999
IMU	86942301	-0.1638153	0.09994061	-0.04153986	0.8910184	-1.00238	-9.192434	0	0	30.69907	1	1	999	999
IMU	86982224	0.1054873	0.1470195	-0.05523926	0.3139333	0.3887018	-11.27437	0	0	30.70165	1	1	999	999
IMU	87022246	0.1966674	0.1661538	-0.06790383	-0.5125951	0.9578654	-9.07439	0	0	30.70502	1	1	999	999
IMU	87062375	-0.1664434	0.215272	-0.07949286	-0.2501413	1.099232	-10.41299	0	0	30.70856	1	1	999	999
IMU	87102455	-0.1405207	0.1982171	-0.08923652	-1.073306	1.449389	-9.128906	0	0	30.71276	1	1	999	999
IMU	87142650	0.1927214	0.1320973	-0.09800805	1.482393	-2.884065	-9.969238	0	0	30.71679	1	1	999	999
IMU	87182312	-0.004846985	0.2516856	-0.09422533	-1.029446	1.064482	-9.556332	0	0	30.72048	1	1	999	999
IMU	87222331	-0.08997363	0.3048564	-0.09976119	-0.1225086	-0.8751884	-10.06688	0	0	30.72403	1	1	999	999
IMU	87262405	0.1486354	0.1386538	-0.1086828	0.5119786	2.780093	-10.02578	0	0	30.72568	1	1	999	999
IMU	87302542	0.19971	0.08176133	-0.1036302	-0.02057728	-2.276191	-9.601138	0	0	30.72571	1	1	999	999
IMU	87343386	-0.2841723	0.3281392	-0.1128584	0.9950211	3.724462	-10.14689	0	0	30.7253	1	1	999	999
IMU	87382223	-0.4339015	0.3540321	-0.1174147	0.04030065	-3.524014	-8.734224	0	0	30.72326	1	1	999	999
IMU	87422630	-0.3284488	0.2678361	-0.1190569	-0.8431059	2.923341	-10.98911	0	0	30.72059	1	1	999	999
IMU	87462352	0.1105041	0.02117253	-0.1286264	0.8620862	-1.281045	-8.194271	0	0	30.71753	1	1	999	999
IMU	87502554	0.4408562	-0.1937581	-0.1180501	-0.1710566	-0.2314243	-10.12785	0	0	30.7137	1	1	999	999
IMU	87542628	0.2044495	-0.05019977	-0.1076411	-0.1351501	1.077547	-8.826094	0	0	30.70789	1	1	999	999
IMU	87582253	-0.2810148	0.1968091	-0.09752782	0.6736802	-0.2713305	-10.79381	0	0	30.70084	1	1	999	999
IMU	87622123	-0.3738932	0.2022703	-0.08576892	0.1332495	0.4554786	-8.946421	0	0	30.69267	1	1	999	999
IMU	87662255	-0.1951124	0.06323549	-0.0765423	-0.0333976	-0.4282472	-10.28027	0	0	30.68458	1	1	999	999
IMU	87702460	0.2320892	-0.1085023	-0.06775104	0.8604868	-0.6916327	-10.2921	0	0	30.67599	1	1	999	999
IMU	87742353	0.1335296	-0.007870376	-0.04471935	-0.6605241	-0.1275189	-10.09618	0	0	30.66789	1	1	999	999
IMU	87782081	-0.1454113	0.1066864	-0.02721388	-0.5816667	0.4302332	-9.832411	0	0	30.66051	1	1	999	999
IMU	87822821	0.00676827	-0.01986341	-0.0224106	1.961129	3.007681	-10.10147	0	0	30.65387	1	1	999	999
IMU	87862275	0.3154924	-0.17755	-0.01308247	-1.526422	-2.532309	-9.515766	0	0	30.64823	1	1	999	999
IMU	87902435	0.2956456	-0.1849563	-0.008655033	0.7081501	3.819976	-10.29591	0	0	30.64327	1	1	999	999
IMU	87942131	-0.1488303	0.06518713	-0.005080378	0.4456229	-1.906466	-9.315989	0	0	30.63893	1	1	999	999
IMU	87982224	-0.3885569	0.1521481	-0.008661531	1.073073	2.472019	-10.13868	0	0	30.63592	1	1	999	999
IMU	88022360	-0.2766333	0.105302	-0.004189672	-1.314394	-3.365522	-9.07726	0	0	30.63306	1	1	999	999
IMU	88062038	-0.1489639	0.08042721	-0.001565633	0.1148249	2.518799	-11.56981	0	0	30.6307	1	1	999	999
IMU	88102542	-0.08247342	0.05358643	0.002640776	0.2289695	-2.199472	-8.526561	0	0	30.6289	1	1	999	999
IMU	88142312	-0.004161532	0.02456653	0.006391534	-0.1944514	2.540979	-11.02682	0	0	30.62757	1	1	999	999
IMU	88182305	0.2449555	-0.05674927	0.01276895	0.7024921	2.178802	-8.768082	0	0	30.62654	1	1	999	999
IMU	88222113	0.4080559	-0.1827407	0.03486727	-0.5312949	-3.335272	-10.13907	0	0	30.6253	1	1	999	999
IMU	88262376	0.07440533	-0.00433927	0.04162296	-0.3890892	1.445257	-9.053667	0	0	30.62229	1	1	999	999
IMU	88302477	-0.06497315	0.07062948	0.04780969	-1.26324	-1.095809	-10.82271	0	0	30.61725	1	1	999	999
IMU	88342231	0.1189219	-0.05711202	0.04390178	1.215653	1.704483	-9.529893	0	0	30.60991	1	1	999	999
IMU	88382092	0.1100396	-0.07500411	0.05889256	-0.1296798	-2.527823	-10.06937	0	0	30.60016	1	1	999	999
IMU	88422114	-0.1470579	0.04250793	0.06480774	-0.6101878	2.018611	-9.817139	0	0	30.58876	1	1	999	999
IMU	88462103	-0.08289348	0.01797256	0.074294	0.3045761	-1.520765	-9.478446	0	0	30.57699	1	1	999	999
IMU	88502496	-0.2073597	0.05304895	0.07086069	0.5160574	0.7778699	-9.903244	0	0	30.56517	1	1	999	999
