PRX,27514753,2,14.38,0,8.68,0,6.86,0,8.84,0,0,180,6.86,
IMU,27514761,0.004509471,-0.001026023,-0.01303595,0.2717253,-0.2476801,-9.910906,0,0,41.74632,1,1,1000,1000
IMU,27554602,-0.001620039,0.005139835,0.002530671,-0.724895,-0.05220593,-9.675718,0,0,41.71733,1,1,1000,1000
IMU,27594785,-0.001279449,-0.00105051,0.006831305,-0.4718,-0.5007555,-9.634375,0,0,41.69136,1,1,1000,1000
CTUN,27614613,0,0,0,0.3241083,0.05005716,0.05005716,0.06,0,0.19,0,0,-3,
ATT,27614669,0,0.79,0,-0.31,0.23,0.23,0,1,,,,,
PRX,27614793,2,14.26,0,8.69,0,6.87,0,8.88,0,0,180,6.87,
IMU,27634544,0.0003116961,-0.008594409,-0.006344621,0.9449921,-0.3685101,-10.09866,0,0,41.6669,1,1,1000,1000
IMU,27674616,0.0003859683,0.007150709,-0.001187337,-0.7496058,-0.03950942,-9.712358,0,0,41.64516,1,1,1000,1000
CTUN,27714618,0,0,0,0.3241083,0.04664889,0.04664889,0.18,0,0.19,0,0,-4,
ATT,27714673,0,0.78,0,-0.33,0.24,0.23,0,1,,,,,
PRX,27714795,2,14.37,0,8.65,0,6.9,0,8.91,0,0,180,6.9,
IMU,27714803,-0.004503582,-0.005296197,0.01153335,0.2968432,-0.2386888,-9.72294,0,0,41.62639,1,1,1000,1000
IMU,27754401,0.0008229676,-0.0006525603,-0.00991164,0.5757794,-0.06618002,-9.671391,0,0,41.61139,1,1,1000,1000
IMU,27794891,0.002714418,0.00811889,-0.004828581,-0.4596453,-0.08595711,-9.926584,0,0,41.59976,1,1,1000,1000
CTUN,27814579,0,0,0,0.3241083,0.04341926,0.04341926,0.37,0,0.19,0,0,-4,
ATT,27814634,0,0.79,0,-0.31,0.22,0.22,0,1,,,,,
PRX,27814879,2,16.78,0,8.71,0,6.84,0,8.85,0,0,180,6.84,
IMU,27834507,0.001750258,-0.006544628,0.01182735,-0.3393343,0.126909,-9.79187,0,0,41.59103,1,1,1000,1000
IMU,27874488,-0.00400763,0.002230851,-0.001148564,0.4108842,-0.4576843,-9.925931,0,0,41.58504,1,1,1000,1000
CTUN,27914571,0,0,0,0.3241083,0.03976486,0.03976486,0.38,0,0.19,0,0,-4,
ATT,27914626,0,0.79,0,-0.32,0.24,0.23,0,1,,,,,
PRX,27914751,2,23.66,0,8.66,0,6.84,0,8.87,0,0,180,6.84,
IMU,27914758,0.001768619,0.0008840632,-0.003036726,-0.4255396,-0.02234934,-9.773798,0,0,41.58068,1,1,1000,1000
